fldID;fldDate;fldIDMatch;fldTournament;fldTeam1;fldTeam2;fldInfo;fldElapsedTime;fldScore1;fldScore2;fldCoef1;fldCoefX;fldCoef2;fldTotal;fldCoefTotalOver;fldYellowCard1;fldYellowCard2;fldRedCard1;fldRedCard2;fldCorner1;fldCorner2;fldShotsOn1;fldShotsOn2;fldShotsOff1;fldShotsOff2;fldAttacks1;fldAttacks2;fldDanAttacks1;fldDanAttacks2;fldPenalty1;fldPenalty2;fldFreeKick1;fldFreeKick2;fldSub1;fldSub2;fldScoreResult1;fldScoreResult2;fldResult
113475;23.10.2022;406793554;Чемпионат Ливана;Триполи;Шабаб Аль-Сахел;Чемпионат Ливана Триполи Шабаб Аль-Сахел;4783;0;0;8.270000458;1.549999952;3.279999971;0.5;2.404999971;0;1;0;0;3;6;1;6;3;18;78;97;50;72;0;0;7;9;3;4;0;0;0
179262;26.10.2022;407457400;Чемпионат Египта. Вторая лига;Дикирнис;Иттихад Набару;Чемпионат Египта. Вторая лига Дикирнис Иттихад Набару;4742;0;0;2.589999914;1.679999948;11.39999962;0.5;2.079999924;2;1;0;1;5;1;0;2;5;5;70;62;39;31;0;0;11;9;3;2;0;0;0
52995;22.10.2022;406522010;Чемпионат Германии. Региональная лига. Запад;Рот-Вайсс Ален;1. Каан-Мариенборн;Чемпионат Германии. Региональная лига. Запад Рот-Вайсс Ален 1. Каан-Мариенборн;4786;1;1;5.429999828;1.429999948;5.429999828;2.5;2.619999886;3;2;0;0;1;5;2;1;3;7;87;87;43;49;0;0;25;16;0;0;3;1;1
67085;22.10.2022;406566009;Чемпионат Германии. Оберлига Ниедеррайн;Хамборн;ТФД Фельверт;Чемпионат Германии. Оберлига Ниедеррайн Хамборн ТФД Фельверт;4774;1;2;29;10.10000038;1.070000052;3.5;2.099999905;1;0;1;0;2;10;5;4;0;9;78;84;29;51;0;0;17;8;0;0;2;3;1
87752;23.10.2022;406708247;Чемпионат Японии. Третий дивизион;Ванраур;Каталлер Тояма;Чемпионат Японии. Третий дивизион Ванраур Каталлер Тояма;4774;1;1;5.650000095;1.539999962;4.110000134;2.5;2.269999981;1;0;0;0;4;2;1;1;5;4;80;83;31;30;0;0;9;7;0;0;2;1;1
101941;23.10.2022;406765306;Чемпионат Украины. Премьер-лига;Металлист;Днепр-1;Чемпионат Украины. Премьер-лига Металлист Днепр-1;4705;0;0;11.39999962;1.669999957;2.720000029;0.5;2.160000086;3;2;0;0;0;5;1;2;1;7;45;61;16;47;0;0;13;9;4;2;0;1;1
58361;22.10.2022;406536527;Чемпионат Болгарии. Б ПФГ;Витоша;Янтра;Чемпионат Болгарии. Б ПФГ Витоша Янтра;4780;0;0;5.960000038;1.389999986;5.46999979;0.5;2.954999924;2;1;0;0;5;5;2;5;7;4;78;94;42;42;0;0;32;21;0;0;0;0;0
89134;23.10.2022;406715844;Чемпионат Японии. WE Лига. Женщины;Урава Ред Даймондс (жен);Нагано Парсейро (жен);Чемпионат Японии. WE Лига. Женщины Урава Ред Даймондс (жен) Нагано Парсейро (жен);4720;2;1;1.029999971;12.89999962;41;3.5;2.440000057;0;0;0;0;3;2;7;2;2;0;95;62;38;23;0;0;7;3;0;0;3;2;1
303006;30.10.2022;408453708;Англия. Трофей Футбольной Ассоциации;Браккнелл Таун;Норт Ли;Англия. Трофей Футбольной Ассоциации Браккнелл Таун Норт Ли;4742;3;2;1.049999952;11;41;5.5;2.180000067;3;2;0;0;7;1;8;2;10;1;118;79;98;36;1;0;13;13;0;0;3;2;0
330729;01.11.2022;408833213;Чемпионат Сирии. Первый дивизион;Аль-Араби Сувайда;Аль Шорта Дамаск;Чемпионат Сирии. Первый дивизион Аль-Араби Сувайда Аль Шорта Дамаск;4768;1;1;4.699999809;1.49000001;5.360000134;2.5;2.440000057;1;2;0;1;2;7;2;7;1;12;85;82;35;66;0;0;20;17;2;1;1;1;0
38987;22.10.2022;406485933;Чемпионат Хорватии до 19 лет;НК Вараздин (19);Локомотив Загреб (19);Чемпионат Хорватии до 19 лет НК Вараздин (19) Локомотив Загреб (19);4754;1;1;5.460000038;1.539999962;4.230000019;2.5;2.359999895;0;2;0;0;3;5;4;2;5;4;79;98;40;43;0;0;17;15;0;0;1;1;0
316849;31.10.2022;408531181;Чемпионат Гватемалы. Примера дивизион;Аурора Гватемала;Сучитепекес;Чемпионат Гватемалы. Примера дивизион Аурора Гватемала Сучитепекес;4740;2;1;1.070000052;10.19999981;42;3.5;2.700000048;2;2;0;0;7;3;4;1;6;1;97;53;54;24;0;0;16;13;2;2;3;2;1
41194;22.10.2022;406490594;Чемпионат Испании. Молодёжная лига;Тенерифе (19);Ла-Олива (19);Чемпионат Испании. Молодёжная лига Тенерифе (19) Ла-Олива (19);4747;1;1;2.940000057;1.649999976;8.170000076;2.5;2.210000038;1;2;0;0;3;3;3;1;2;3;161;74;80;49;0;0;15;8;0;0;1;1;0
109949;23.10.2022;406787025;Чемпионат Бельгии. Премьер-лига;Ройял Антверпен;Генк;Чемпионат Бельгии. Премьер-лига Ройял Антверпен Генк;4709;1;3;63;19;1.019999981;4.5;2.049999952;1;1;0;0;7;4;4;4;11;3;83;72;34;33;0;0;14;7;4;3;1;3;0
348083;02.11.2022;409091359;Чемпионат Саудовской Аравии. Дивизион 1;Аль Холоод;Йеддах Клуб;Чемпионат Саудовской Аравии. Дивизион 1 Аль Холоод Йеддах Клуб;4775;1;0;1.159999967;6.03000021;24;1.5;2.440000057;2;1;0;0;1;10;3;1;4;4;77;79;33;54;0;0;9;12;1;4;1;0;0
283020;30.10.2022;408398630;Чемпионат Испании. Женщины;Леванте Лас Планас (жен);Спортинг Де Уэльва (жен);Чемпионат Испании. Женщины Леванте Лас Планас (жен) Спортинг Де Уэльва (жен);4780;0;2;27;17;1.019999981;2.5;2.180000067;1;1;0;0;7;2;6;5;8;2;146;108;52;45;0;0;22;14;4;3;1;2;1
239991;29.10.2022;408150475;Чемпионат Дании. Второй дивизион;Колдинг ИФ;Орхус Фремад;Чемпионат Дании. Второй дивизион Колдинг ИФ Орхус Фремад;4745;0;0;5.53000021;1.340000033;7.03000021;0.5;2.950000048;1;2;0;0;7;3;5;2;3;2;72;71;24;22;0;0;20;15;0;0;0;1;1
228079;29.10.2022;408107906;Чемпионат Турции. Суперлига. Женщины;Аташехир Беледиеспор (жен);Трабзонспор (жен);Чемпионат Турции. Суперлига. Женщины Аташехир Беледиеспор (жен) Трабзонспор (жен);4763;2;0;1.00999999;16.39999962;29;2.5;2.00999999;1;0;0;0;1;7;9;5;1;7;45;64;16;27;1;0;17;25;0;0;2;0;0
330691;01.11.2022;408834033;Чемпионат Сирии. Первый дивизион;Дома;Аль-Набек;Чемпионат Сирии. Первый дивизион Дома Аль-Набек;4754;2;3;31;9.050000191;1.080000043;5.5;2.039999962;4;4;1;0;3;6;7;7;0;7;86;89;33;65;0;2;20;5;3;5;2;4;1
288138;30.10.2022;408413646;Чемпионат Англии. Чемпионшип. Женщины;Дарем (жен);Кристал Пэлас (жен);Чемпионат Англии. Чемпионшип. Женщины Дарем (жен) Кристал Пэлас (жен);4757;0;1;13.60000038;3.549999952;1.399999976;1.5;2.079999924;2;3;0;0;12;0;3;1;7;1;110;74;71;27;1;0;28;16;0;0;0;1;0
101874;23.10.2022;406765153;Чемпионат Таиланда. Дивизион 3;Чианграй Сити;Фитсанулок;Чемпионат Таиланда. Дивизион 3 Чианграй Сити Фитсанулок;4752;0;1;32;8.220000267;1.090000033;1.5;2.404999971;1;1;0;0;3;4;6;7;4;6;70;79;32;32;0;0;21;18;0;0;0;2;1
108067;23.10.2022;406778872;Чемпионат Таиланда. Премьер-лига;Ратчабури;Чонбури;Чемпионат Таиланда. Премьер-лига Ратчабури Чонбури;4702;1;1;4.010000229;1.539999962;5.820000172;2.5;2.269999981;3;0;0;0;5;2;3;1;3;3;94;89;65;50;0;0;10;15;0;0;1;1;0
306793;30.10.2022;408473949;Чемпионат Испании. Третий дивизион RFEF;КА Виянес;Оёнеса;Чемпионат Испании. Третий дивизион RFEF КА Виянес Оёнеса;4740;0;1;32;8.220000267;1.090000033;1.5;2.589999914;2;3;0;0;0;3;0;2;4;0;71;82;34;49;0;0;13;19;2;3;0;3;1
143063;24.10.2022;406918688;Чемпионат Гондураса;Марафон;Реал Эспанья;Чемпионат Гондураса Марафон Реал Эспанья;4743;1;0;1.220000029;4.96999979;20;1.5;2.059999943;1;5;0;0;3;4;2;7;8;5;56;54;28;30;1;0;25;19;1;4;2;0;1
339691;01.11.2022;408922947;Чемпионат Англии. Северная лига. Дивизион 1;Маклесфилд Таун;Уэркингтон;Чемпионат Англии. Северная лига. Дивизион 1 Маклесфилд Таун Уэркингтон;4712;3;1;1.00999999;20;33;4.5;2.00999999;0;0;0;0;4;4;5;4;6;5;59;60;29;29;1;1;10;11;0;0;4;1;1
119352;23.10.2022;406807940;Чемпионат Италии. Примавера;Сампдория (19);Удинезе (19);Чемпионат Италии. Примавера Сампдория (19) Удинезе (19);4773;0;1;13.69999981;3.779999971;1.370000005;1.5;2.109999895;2;1;0;0;6;7;0;0;0;0;0;0;0;0;0;0;17;25;0;0;0;1;0
124829;23.10.2022;406824063;Чемпионат Индии. Суперлига;Одиша;Керала Бластерс;Чемпионат Индии. Суперлига Одиша Керала Бластерс;4727;1;1;4.25;1.629999995;4.53000021;2.5;2.25;0;1;0;0;5;4;4;2;4;0;75;77;46;61;0;0;12;10;0;0;2;1;1
295894;30.10.2022;408431739;Чемпионат Италии. Серия D;Кавезе;Мольфетта Кальчо;Чемпионат Италии. Серия D Кавезе Мольфетта Кальчо;4787;2;1;1.080000043;9.039999962;34;3.5;2.305000067;1;2;0;0;6;0;6;2;10;5;60;53;39;24;1;0;17;23;0;0;2;1;0
221805;29.10.2022;408072396;Чемпионат Японии;Нагоя Грампус;Токио;Чемпионат Японии Нагоя Грампус Токио;4756;2;1;1.179999948;5;38;3.5;2.630000114;0;2;0;0;2;6;3;3;6;9;54;117;20;53;0;0;17;13;3;3;2;1;0
163708;25.10.2022;407249191;Чемпионат Саудовской Аравии. Дивизион 1;Аль Хазм;Аль-Охдуд;Чемпионат Саудовской Аравии. Дивизион 1 Аль Хазм Аль-Охдуд;4750;0;0;4.050000191;1.519999981;6.079999924;0.5;2.329999924;2;2;0;0;6;3;2;0;10;7;80;65;44;34;0;0;7;12;3;2;1;0;1
190743;27.10.2022;407671193;Чемпионат Сирии. Первый дивизион;Аль-Джехад;Оммал Хама;Чемпионат Сирии. Первый дивизион Аль-Джехад Оммал Хама;4735;2;0;1.00999999;21;31;2.5;2.789999962;0;1;1;0;3;4;5;2;5;2;65;65;47;52;1;0;21;11;0;3;2;2;1
129590;23.10.2022;406840993;Чемпионат Испании. Третий дивизион RFEF;Депортиво Минера;Алькантарилья;Чемпионат Испании. Третий дивизион RFEF Депортиво Минера Алькантарилья;4769;1;0;1.120000005;7.010000229;28;1.5;2.305000067;2;2;0;0;5;0;4;3;13;4;74;79;34;28;0;0;15;17;0;0;1;1;1
10135;21.10.2022;406276852;Чемпионат Литвы. Первая лига;Мариямполе Сити;Невежис;Чемпионат Литвы. Первая лига Мариямполе Сити Невежис;4740;0;0;5.260000229;1.549999952;4.230000019;0.5;2.25;0;1;0;0;2;5;4;1;5;5;107;103;61;60;0;0;21;21;0;0;1;0;1
124904;23.10.2022;406827543;Португалия. Национальный чемпионат;Каштру Дайри;Альпендорада;Португалия. Национальный чемпионат Каштру Дайри Альпендорада;4773;1;0;1.139999986;6.460000038;28;1.5;2.404999971;0;2;0;0;11;4;3;2;5;6;107;102;51;40;0;0;20;11;0;0;1;0;0
213907;28.10.2022;407960852;Чемпионат Швейцарии. Челлендж лига;Ксамакс;Тун;Чемпионат Швейцарии. Челлендж лига Ксамакс Тун;4737;2;2;4.570000172;1.600000024;4.670000076;4.5;2.140000105;1;3;0;0;3;3;3;2;4;4;87;83;32;37;0;0;23;22;0;0;2;2;0
144853;24.10.2022;406935639;Чемпионат США. NWSL. Женщины;ОЛ Рейн (жен);Канзас-Сити (жен);Чемпионат США. NWSL. Женщины ОЛ Рейн (жен) Канзас-Сити (жен);4736;0;2;27;9.800000191;1.080000043;2.5;2.099999905;0;0;0;0;12;2;11;3;6;4;62;61;36;20;0;0;14;12;1;2;0;2;0
106210;23.10.2022;406775276;Чемпионат Польши. Лига 1;ГКС Тыхы;МКС Пуща;Чемпионат Польши. Лига 1 ГКС Тыхы МКС Пуща;4731;2;2;4.369999886;1.50999999;5.550000191;4.5;2.269999981;3;2;0;0;8;1;3;7;8;10;94;97;49;58;0;0;22;26;0;0;2;3;1
79562;22.10.2022;406630055;Чемпионат Румынии. Лига 1;У Крайова 1948;Германштадт;Чемпионат Румынии. Лига 1 У Крайова 1948 Германштадт;4720;1;0;1.120000005;6.570000172;68;1.5;2.880000114;2;3;0;0;5;3;5;0;5;6;96;67;54;36;0;0;26;19;1;3;1;1;1
144669;24.10.2022;406931327;Чемпионат Колумбии. Примера A;Атлетико Джуниор;Кортулуа;Чемпионат Колумбии. Примера A Атлетико Джуниор Кортулуа;4748;2;1;1.129999995;6;46;3.5;2.569999933;0;3;1;0;4;0;6;3;4;4;91;127;70;92;1;0;10;11;1;2;2;1;0
307645;30.10.2022;408470986;Чемпионат Англии. Премьер-лига;Манчестер Юнайтед;Вест Хэм Юнайтед;Чемпионат Англии. Премьер-лига Манчестер Юнайтед Вест Хэм Юнайтед;4721;1;0;1.110000014;6.5;46;1.5;2.319999933;0;3;0;0;5;5;3;1;12;5;99;84;45;43;0;0;9;9;2;3;1;0;0
315285;30.10.2022;408521526;Чемпионат Парагвая;Гуаирена;Гуарани Асунсьон;Чемпионат Парагвая Гуаирена Гуарани Асунсьон;4769;1;0;1.090000033;7.510000229;58;1.5;2.440000057;3;2;0;0;3;5;3;1;2;5;59;89;37;61;0;0;8;6;5;3;1;0;0
283051;30.10.2022;408398860;Чемпионат Испании. Первый дивизион RFEF;КФ Райо Махадахонда;Депортиво Линарес;Чемпионат Испании. Первый дивизион RFEF КФ Райо Махадахонда Депортиво Линарес;4794;1;2;30;4.920000076;1.200000048;3.5;2.775000095;1;1;0;0;4;3;4;4;1;6;86;69;43;31;0;0;14;16;0;0;1;2;0
69071;22.10.2022;406572112;Чемпионат Испании. Первый дивизион RFEF;Химнастик;Нумансия;Чемпионат Испании. Первый дивизион RFEF Химнастик Нумансия;4733;1;0;1.120000005;6.679999828;35;1.5;2.789999962;2;2;0;0;6;9;4;3;7;4;94;66;58;41;0;0;20;13;0;0;1;0;0
188446;27.10.2022;407581727;Чемпионат Сальвадора;Атлетико Марте;Агила;Чемпионат Сальвадора Атлетико Марте Агила;4799;0;0;7.71999979;1.480000019;3.940000057;0.5;2.680000067;2;0;0;0;5;2;2;1;2;3;86;107;51;59;0;0;8;20;0;0;0;0;0
295733;30.10.2022;408432429;Чемпионат Италии. Серия D;Гроссето;Орвиетана;Чемпионат Италии. Серия D Гроссето Орвиетана;4718;0;0;3.799999952;1.460000038;8.109999657;0.5;2.775000095;2;2;0;0;3;2;4;2;6;5;95;60;44;22;0;0;21;25;0;0;1;0;1
125121;23.10.2022;406825702;Чемпионат Испании. Молодёжная лига;Сан-Феликс (19);26 де Фебреро (19);Чемпионат Испании. Молодёжная лига Сан-Феликс (19) 26 де Фебреро (19);4744;2;1;1.159999967;6.139999866;23;3.5;2.210000038;1;1;0;0;2;1;3;3;4;4;94;64;55;51;0;0;10;12;3;3;2;1;0
47139;22.10.2022;406507177;Чемпионат Испании. Молодёжная лига;Собрадильо (19);Ориентасион Маритима (19);Чемпионат Испании. Молодёжная лига Собрадильо (19) Ориентасион Маритима (19);4768;0;0;3.450000048;1.519999981;8.100000381;0.5;2.589999914;0;3;0;1;7;2;2;3;7;2;78;78;51;36;0;0;31;20;0;0;1;0;1
